kw,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
antitreponemal agents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038938492063492064,0.001487549148099607,0,0.0022598870056497176,0.0007343124165554072,0.0029046222594609687,0.0027109905876046476,0.0005788712011577424,0.001002535130547569,0,0.0002123593119558293,0.0001949317738791423,0.0002957704821058858,0,0.0004940711462450593,0,0.000673854447439353,0.00034650034650034656,0,0.00015580874476579996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001405283867341203,0.00026539278131634814,0.00014568764568764571,0.00015590333992924387,0.0002011766715393738,5.0403225806451606e-05,5.5233360950013806e-05,0.000186219031585028,0.00017325510746563376,7.313916475073857e-05,7.317563982950076e-05,7.28036503750298e-05,3.566333808844508e-05,0.00023445155595357438,0.00012056553040159596,0.00021301502471128927,2.2413483951945494e-05,4.949557552594429e-05,9.236911176902445e-05,0.0001425215068142318,0
arsphenamine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001736111111111111,0,0,0.0029761904761904765,0.001075268817204301,0,0,0,0,0,0,0,0,0,0,0.0010683760683760687,0,0,0,0,0,0,0,0,0,0.0005242463958060288,0.002683013503909026,0.0006870777527557189,0.001365923795830338,0.007989877506006542,0.004973230977535138,0.001807161322356691,0.0022784958843523237,0.0011964388773070443,0.0009925650541744025,0.0007618924285590952,0.0006839175317436187,0.00035460992907801415,0,0,0,0.00029700029700029703,0.00017765219929192908,0.000352569652102159,7.417847340701729e-05,8.080808080808081e-05,7.672241829062451e-05,0.00011227597434493989,5.006257822277848e-05,0,2.327421682260392e-05,0,0,0.00011275465351832745,0,0.00010935799228898995,0.00010645092612305728,0,8.970218873340509e-05,9.754194303550526e-05,0.00036588548949419245,0,8.443093549476529e-05,0,0.0002513345510669329,0.00015595757953836556,0.00019223375624759706,0.00013455328310010763,0,0,0,0,0.00010959784895955108,1.7820547090795693e-05,0.00018238841768253533,0.00028203948945938826,0.00020473157415832574,7.284382284382284e-05,0.00015022265142979773,0,5.0403225806451606e-05,0,0,0.0001068010936431989,5.826147751106968e-05,3.84172109104879e-05,0,8.883175787598041e-05,0.00010734562109381212,7.285974499089253e-05,0.0002512881416739347,3.642191142191142e-05,0,3.118957020772254e-05,7.973704305116253e-05,0
arteriosclerosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001699235344095157,0.0005376344086021506,0,8.039877793857535e-05,0,7.30780473545747e-05,0,0,0.0002300437083045779,0.00010131712259371833,0,0.0004248088360237893,0,0,0.0005353505892546361,0.0009346096488116847,0.0004640599550004209,0.00040298408925859905,0.0002740367402021537,0.00027569840032029986,0.00045624181443706317,0.0004423377098739154,0.0002827139851160308,0.00036377276316870607,0.0003152168062646372,0.00016930269360564083,0.00021022895913332218,0.00023874531804124002,0.00013010668748373666,0.00010283637059358111,0.00018349019144638557,0.00012030172974378984,5.3134962805526044e-05,6.82360968952576e-05,0.00013267718434891687,0,0.00021298538247690793,0.0001832228906464714,0,0,0,0,0.00016139671312085104,0,0,4.5075501464953795e-05,4.61361014994233e-05,6.022645145748012e-05,5.055100596501871e-05,7.284382284382284e-05,0,0,0,0,0,0.00010126325915799599,0,0,4.8414427499394826e-05,0,0,6.557377049180327e-05,0,0,0,0,0,0
"arthropathy, neurogenic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007440476190476191,0.0005242463958060288,0.0003280301787764475,0.00030266343825665856,0.0007029315440530394,0.0004608294930875576,0.000547802269466545,0,0.00020977554017201594,0.00024734108335394515,0,0.000284900284900285,0.0006949572166963471,0.000303951367781155,0,0.0007009345794392524,0.001400560224089636,0.001533001533001533,0.00048152347815281376,0.00017872843693062418,0.0005307806947151209,0.0004197860962566845,0.0005994043459999374,0.00045115509306490746,0.0006291887781249484,0.0008999697654051218,0.000248015873015873,0.0002849287277137046,0.0003827486777143529,0.00014473543885308595,0.00011086802270577107,0.00012842630684469408,0,0.0002704437110377705,0.00024219590958019375,0.00018627801621363857,6.641870350690754e-05,0.00016256246613281956,0.00015197568389057752,0.00019714630720323322,0.00011209756972468836,5.745805561939784e-05,0,0.0001719486111305272,0.0004104813315339631,0,6.315523556902867e-05,0,7.439369141496801e-05,8.514261387824607e-05,0.00012066365007541478,4.437738528445904e-05,0,0,5.0968399592252805e-05,9.054547745023935e-05,0,0.00010278388597840915,0,7.974481658692185e-05,3.398586188145733e-05,7.895845030881529e-05,5.187260089220874e-05,0,3.6179450072358906e-05,2.1857923497267764e-05,7.458350997848856e-05,0,6.876984501241787e-05,5.061216620071339e-05,0,0
atrophy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904761904761906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005446623093681917,0,0.0027777777777777775,0,0,0,0.0013368983957219253,0,0.002136752136752136,0.0022522522522522527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008528784648187634,0.0012797466187296695,0.000267022696929239,0.0016885444304799145,0.0006306462547495546,0.0004155998367286356,0.00031260668731516094,0.0005370117810761695,0.0006503503928647271,0.0010339506172839504,0,0.00032733224222585933,0,0,0,0.0009138470676932217,0.00012322858903265557,0.0002719249840119499,0,0,8.95094880057286e-05,0.00011976529217908526,0.0003058848165231144,7.329228965112869e-05,0,0,3.076923076923077e-05,0,0,0,0,0,6.331919204710948e-05,0,8.17460966238862e-05,5.387060281204546e-05,0,0,7.243227582210633e-05,8.397715821296606e-05,0,4.680114194786354e-05,0,0,6.801333061280012e-05,0,0,8.289124668435014e-05,4.61361014994233e-05,3.6659579148031374e-05,0,0,0,5.8788947677836575e-05,8.145975887911373e-05,0,9.344484418072231e-05,7.120072909546595e-05,4.490988891478289e-05,7.22874572446137e-05,9.640396557339173e-05,8.302063305009408e-05,0,0,6.804109682248077e-05,3.067108330266224e-05,4.306494832206201e-05,7.574609907589758e-05,2.5588536335721603e-05,0
autoantibodies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003369272237196765,0.00021884232410548203,0,0.0002548980961104143,0.00022927891780350797,0.00034589192483929323,0.0003452508823078104,0.00023886878797941367,0.00014264990328820116,0.00022287854124225246,0.0003452209705008631,0.00044137098116360816,0.00021809523809523807,0.00022163023754011025,7.66494971792985e-05,0.00032111927807292046,0.00017076502732240434,0.00034447889233367776,0.0002852348385179386,0.00023800804521382794,0,2.8431707039690666e-05,0.00019561660899046916,0.00011905657066947391,0.00015617314806703163,0.00036142335060264683,0.0015316624026330819,0.0007409463518182571,0.0005674275759336739,0.0007414974459233179,0.00042482069175616896,0.00044255065961393573,0.00023301808685712477,0.00018543918205851944,2.6143790849673198e-05,0.00010741513051066539,0.0002287024441552273,9.226884226884228e-05,0.0001164991990680064,8.426415833823241e-05,0.00010416666666666666,0,0.0001611771865941842,0,0,2.1468441391155e-05,7.74630839990317e-05,3.5663338088445085e-05,2.7830346209506853e-05,0,0,7.303709649750705e-05,0,0,3.1985670419651997e-05,0
autoimmune diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.036647110825364e-05,0.00015082778992235308,0,0.0003434735199441082,0.0003356605800214823,0.00010131152372531684,0.0003366261398176292,0.00029764476932052055,0.0003095549770426618,0.0001790194943061185,0.0001295238095238095,0,0.00010117733627667404,0.00010812271928639006,0,7.287053491673952e-05,0,0.0001040447392378723,9.240863096613222e-05,0.000169340496873762,4.405092286683407e-05,0,0.000270308855423078,0.00011785430726478763,0.00039873181440805937,0.00011212773591675637,0.00017893290919606704,0.0001477832512315271,0.00022305562366414292,8.062284814869784e-05,0.00022650222118307227,2.9472443265546706e-05,0,3.242962770787391e-05,0,0.00012922683377228835,4.170141784820685e-05,2.3206163557040766e-05,7.821190211345941e-05,4.873531848530629e-05,9.144684586764767e-05,0,7.415097137772506e-05,8.326120391384454e-05,0,0,2.8943560057887105e-05,0,2.662477701749248e-05,4.307968017645436e-05,0,0,0,0.00010014082303238931
autopsy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002380179595369468,0,0,0.0007135575942915393,0,0,0,0.0004032258064516129,0.00040992006558721045,0.0003632133026872109,0.0006200032631750695,0,0.0005157297576070139,0,0.0005915409642117716,0.0007092198581560283,0,0,0,0.0005970467508929047,0.000796263164426696,9.064345214362577e-05,9.700261907071492e-05,0,8.95094880057286e-05,0.0002243525111038723,0.00021674876847290644,0.0004665116295646678,0.0004848577489906749,0.0003416537673587212,0.00038611772579104706,0.00034471701138367804,0.00016862889379445673,5.5651399632700765e-05,0.00010645092612305728,8.462384700008463e-05,8.97021887334051e-05,0.0002914646154989503,7.590708972218006e-05,0,0,6.10948191593353e-05,0,0,0,0.00016658977907632374,0.00017571974808816915,0,0.00019648295510364474,0.00012265208858985141,0,8.514261387824605e-05,3.565062388591799e-05,4.0150967638320084e-05,3.639672429481347e-05,7.770007770007771e-05,9.174311926605503e-05,5.187260089220873e-05,1.753155680224403e-05,3.9452400678581305e-05,0,4.690871563936578e-05,0,9.9535500995355e-05,9.759430049285122e-05,4.4579172610556336e-05,0.00014438280538135823,8.92331712003843e-05,6.284848680181777e-05,5.973193473193472e-05,3.189996172004593e-05,9.640412609659694e-05,6.823609689525761e-05,0
biopsy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032594524119947853,0,0.0004608294930875576,0,0,0.00032631750693424703,0,0,0,0,0.0003546099290780142,0,0,0,0,0.000322193883037173,0.00037913807691011435,8.406893652795292e-05,0.0003655603655603655,0.00022504263784155245,0.0004112250445531769,0.0002054973768299636,0.00031949578061744215,0.00027180706327859254,0.0004979192708093982,0.00036599646330680817,0.0003551756922183796,0.0003965745979770133,3.941974140649636e-05,0.00010645092612305726,0.0001266574025823635,0.00025116612845353425,0.0001422798504124037,0.00020339987990172404,0.00027762483722173207,0.00031965761944617506,0.00031990916341260897,0.00021373269960840583,0.0003054563098231221,0.0005032581157148632,0.00024387529642189436,0.00017993702204228523,0.00035952046601133824,0.0002635513386020486,0.00035176209593012743,0.0002711179372223068,0.00011859149790184274,8.618832148243914e-05,7.881809516826746e-05,0.00018752478943561746,0.00018776380269347023,0.0005395540394543186,0.00026047943543889293,0.000177622661968013,0.00018265430553399852,0.00014849604586110443,0.00022795181326245095,0.0002678767808386931,0.00022245222776800055,0.00013236027669578864,0.0003957661906335406,0.00016485926037300856,0.00033177210679113944,0.00045469333911596517,0.00027375043261078483,0.00037811091526900113,0.0003554394025607409,0.0005577506843411373,2.281854691493246e-05
biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007107320540156361,0.0007062146892655367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016524828554903743,7.368110816386677e-05,0.00016210739614994928,5.151614247125176e-05,9.62000962000962e-05,0.0002514247401944352,7.272727272727271e-05,4.415290348175298e-05,0.0002360573988318847,0.00010511931041732366,0.00029392283490644146,0.0009731212180404469,0.0003961846669058725,0.0006005973979723473,0.0006786679878917283,0.0006016149209598544,0.0015909680423511663,0.0006279009151033096,0.00048227991373668756,0.0008363422118880635,0.0005957356348906157,0.001234100706926776,0.0009058526017921112,0.0008303490785303836,0.0006643314114578481,0.0009179070385771651,0.00024172227118217306,0.0005601201670290783,0.00018498772004372146,0.00010539629005059021,0.00014409514690518814,0.00013062318684328253,0.0002157699137204909,0.00011790091155170522,0.00011079628015111887,3.602175714131338e-05,0.00041870628384570104,0.00015559964212082323,0.0002039151712887439,9.732360097323602e-05,0.0004415065689575494,8.915834522111267e-05,0.0002822072011337726,0.0002269861286254729,0.00014072135933740343,2.648866285229922e-05,8.50388254896413e-05,7.165171534206531e-05,1.5052080197483287e-05,0
bismuth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005555555555555555,0.006944444444444443,0.005952380952380952,0.009062980030721967,0,0.0075,0.0011337868480725626,0.0014367816091954023,0,0,0.0016501650165016504,0.00634920634920635,0,0,0,0,0,0,0,0,0,0,0,0.004836309523809525,0.0022739187418086503,0.007836058439658088,0.0035778957389126886,0.001184200015975717,0.01224679725104174,0.004626569156887062,0.00251215518304988,0.0011374012961211718,0.0020574798991073264,0.002826018639592311,0.00041717541717541725,0.0011061956622789653,0.001174709729152783,0.0021065958801522134,0.0006490134994807892,0.001336306474694377,0.0013420224958686495,0.0020228359190058594,0.0015022334175484333,0.0009718304479156985,0.0008781804054531328,0.0007713856350679501,0.0004050451959981359,0.0006547203318167023,0.0007127437206592878,0.0001562196737635334,0.0003023946594806468,0.0003337055101760984,0.00013548304311978204,5.173841059602649e-05,0.00023682571715853178,0.00029242695587922206,0.00017159324628114987,0.00037942452111621,5.960896518836433e-05,0.000373733722519157,5.6863414079381346e-05,0.00010694585162670267,5.750100626760967e-05,9.23598158210112e-05,0,0,5.665401393688744e-05,0,0,0.00013602666122560024,8.410428931875527e-05,0,4.033071183706392e-05,0,0,0,0,0,0,0,6.638625114184353e-05,0,0,0,0,0,0,0,4.371584699453552e-05,2.4494794856093088e-05,3.427944604415193e-05,0,2.2092612230470145e-05,2.8431707039690663e-05,0
brucellosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.657170449058426e-05,0.0006091989034419738,0,0,0,0,0.0001808972503617945,0,0,0,0.0001234567901234568,0,0,0,0,0.0004716981132075472,0.00019800019800019799,0.00037185514338074205,0.00015347247727915094,8.696786537374442e-05,0.0001334776334776335,5.370569280343717e-05,2.600509699901179e-05,0,9.02652409387585e-05,0.00017626136047188678,3.791325447376403e-05,7.905882352941174e-05,0.00011659777134594513,0.00014362743100979425,0.00014453905182382,0,0,0,7.15307582260372e-05,0,0,0.00019780962030202154,0,0,3.5216227637695474e-05,0,0.00013903839253677787,0,0,0,0,8.710521851948637e-05,0,0,0,0,9.226884226884226e-05,0,0,0,0,0,0,4.292950974499873e-05,0,0,3.566333808844507e-05,7.84845213209902e-05,2.8510334996436207e-05,2.0412329046744242e-05,0,0,0,2.4370034605449134e-05,0
calcinosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002648305084745762,0.0008307372793354103,0,0,0,0,0,0.0002777006387114691,0.0006790123456790124,0.0003185220576524925,0.0003876481212281397,0,0,0,0,4.739561116640598e-05,6.196938712276135e-05,0,7.130124777183603e-05,0.00020288817281298487,3.2747159183940785e-05,5.673758865248227e-05,0.00011326990218810801,8.500439534922294e-05,4.683402023229675e-05,0.00012973340030883148,0.00012467766262832676,1.97098707032482e-05,0.00040827589313871245,5.322546306152864e-05,0,0,7.15307582260372e-05,5.313496280552603e-05,0,0,3.910068426197458e-05,7.846829880728185e-05,8.397715821296606e-05,0,0,0,0.0002189381499726327,0.00014353462629324698,0,3.896812407450707e-05,0,0.00010504201680672268,0,0.00011373976342129209,2.570958453311395e-05,5.0968399592252805e-05,0,0,2.9589300508935967e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
candidiasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.699235344095159e-05,0,0,0,0,0,0,9.25925925925926e-05,0,0,0,0,0,0,0.0002640612622128334,0,3.8213152967251335e-05,0,0,0,8.34775526824799e-05,8.221482926083133e-05,5.411255411255412e-05,5.597375024126616e-05,8.666666666666667e-05,5.097824570441205e-05,0.00018458456880750284,0.0002733102070850415,0.00012360135310954986,0.0002569167173127569,4.1401010184648506e-05,8.253549026081214e-05,4.250797024442083e-05,0,0.00011961049195091748,0,9.416195856873824e-05,3.5216227637695474e-05,0.00010485477613505295,0.00010439478861215247,5.32708288940976e-05,0.0001249375312343828,7.863201266499621e-05,0,4.546281142025823e-05,5.473453749315818e-05,3.4100596760443316e-05,0,0,0,0.00014095566968575177,3.0408076385087892e-05,2.880184331797236e-05,3.765910973864577e-05,6.232052300360482e-05,6.216987200179816e-05,0,0,3.822191644689064e-05,2.6417287472922292e-05,2.6799592646191788e-05,6.92167577413479e-05,0,3.067108330266226e-05,4.44358998541777e-05,0,4.198738160350601e-05,0
"candidiasis, vulvovaginal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37958532695375e-05,0,0,0.00010325406758448059,2.7484608619173268e-05,0,0.00021611670145765311,0.00013333333333333334,0.0001209846652049298,0,6.307158625039421e-05,4.5036930282831915e-05,0.00010084341767510087,0.0001640268593982265,6.311537490532694e-05,0,3.790894271958754e-05,0,5.430650591940917e-05,4.483902788987536e-05,0,5.767012687427912e-05,0,0,0,4.912073877591118e-05,0,0.00011985650283522628,0,5.644682115270352e-05,7.123335465488166e-05,3.3700670643345815e-05,8.283047597563729e-05,0,2.5936300446104356e-05,8.064516129032258e-05,0,2.206336598711499e-05,3.6247643903146284e-05,9.321836401771151e-05,4.055150040551499e-05,6.164825233369458e-05,0,2.8943560057887132e-05,0,0,0,0,1.359545368028931e-05,0,0
"carcinoma, squamous cell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00041536863966770514,0,0,0,0.00017275632720048373,0,0,0,0,0.0003546099290780142,0,0,0.00024826216484607745,0,0.00010276978853688652,4.7011259196577586e-05,0,0.00022222222222222223,0,0.0001386917603875438,0.0001958755355673918,0.00013516176760412164,0.00014363472861496577,0.00013972816520587222,0.00011826839826839825,0.00017143209362888997,2.1784593935169055e-05,0.00014296226216756018,0.000156825025092004,5.7900526894794726e-05,5.665401393688744e-05,9.330098899048332e-05,0,4.8740069210898295e-05,0.00015587249629802822,0.00023806517092518018,4.2800890258517374e-05,0.00012172989243504053,5.014793641241666e-05,0,0,0,0.00014042752379466375,0.00010012415395089911,0.00010191663219486462,3.5641094181591386e-05,7.922360863537335e-05,0.00016261141893519635,4.3329433684301746e-05,0,3.163555836760519e-05,0,7.258064516129033e-05,8.639442822395208e-05,0.0001227874281022052,0,0,2.2119000221189996e-05,0,0,0,3.1225604996096806e-05,0,6.313131313131313e-05,0,2.945681630729351e-05,0,0
cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019654088050314464,0.0001485001485001485,0.00011290119307679382,0,7.881462799495586e-05,0,8.25043976400629e-05,4.9120738775911185e-05,3.7002775208140616e-05,0.00018427775683712362,6.680562236117793e-05,6.27938277221717e-05,3.2000000000000005e-05,4.2718612499466016e-05,3.762793497892835e-05,3.5039770139107876e-05,0.00012081335266346975,0,0,0,0,0,5.065856129685916e-05,4.8875855327468224e-05,0.00014124293785310738,6.823144104803493e-05,0,4.485109436670255e-05,0,0,4.9120738775911185e-05,4.2052144659377626e-05,0,0,0,3.1228530385360075e-05,5.0551005965018685e-05,0,0,0,0,0,4.1804272396638925e-05,7.937562762124166e-05,3.5463508050216333e-05,3.475842891901286e-05,0,2.9719448407037563e-05,0,2.1857923497267753e-05,2.0412329046744242e-05,0,0,0,0,0
